Date,ID,Weight (g),VWC %,Soil Temp (Celsius),Interval Watering,Moisture Watering,Scale Watering,Growth (g),Calculated Growth (g),Max weight (g)
2021-08-04 16:43:49 IDT,10847,3814.42163,50.3,33.65,0,0,0,0,431.64453,4531.64453
2021-08-04 16:44:10 IDT,10848,3821.948,50.3,33.64,0,0,0,0,431.64453,4531.64453
2021-08-04 16:44:32 IDT,10849,3812.29517,50.3,33.6,0,0,0,0,431.64453,4531.64453
2021-08-04 16:44:54 IDT,10850,3825.22119,50.3,33.61,0,0,0,0,431.64453,4531.64453
2021-08-04 16:45:16 IDT,10851,3826.76953,50.3,33.62,0,0,0,0,431.64453,4531.64453
2021-08-04 16:45:38 IDT,10852,3813.15747,50.3,33.6,0,0,0,0,431.64453,4531.64453
2021-08-04 16:46:00 IDT,10853,3822.83984,50.3,33.65,0,0,0,0,431.64453,4531.64453
2021-08-04 16:46:22 IDT,10854,3822.22241,50.3,33.6,0,0,0,0,431.64453,4531.64453
2021-08-04 16:46:44 IDT,10855,3837.24585,50.2,33.59,0,0,0,0,431.64453,4531.64453
2021-08-04 16:47:06 IDT,10856,3820.21338,50.3,33.57,0,0,0,0,431.64453,4531.64453
2021-08-04 16:47:28 IDT,10857,3829.35693,50.3,33.55,0,0,0,0,431.64453,4531.64453
2021-08-04 16:47:50 IDT,10858,3826.44629,50.3,33.56,0,0,0,0,431.64453,4531.64453
2021-08-04 16:48:11 IDT,10859,3815.42114,50.3,33.52,0,0,0,0,431.64453,4531.64453
2021-08-04 16:48:33 IDT,10860,3829.3667,50.3,33.55,0,0,0,0,431.64453,4531.64453
2021-08-04 16:48:55 IDT,10861,3816.19556,50.2,33.53,0,0,0,0,431.64453,4531.64453
2021-08-04 16:49:18 IDT,10862,3819.25317,50.3,33.52,0,0,0,0,431.64453,4531.64453
2021-08-04 16:49:39 IDT,10863,3822.38916,50.3,33.51,0,0,0,0,431.64453,4531.64453
2021-08-04 16:50:01 IDT,10864,3827.89673,50.2,33.49,0,0,0,0,431.64453,4531.64453
2021-08-04 16:50:23 IDT,10865,3827.68115,50.2,33.47,0,0,0,0,431.64453,4531.64453
2021-08-04 16:50:45 IDT,10866,3817.48901,50.3,33.47,0,0,0,0,431.64453,4531.64453
2021-08-04 16:51:07 IDT,10867,3813.0791,50.2,33.45,0,0,0,0,431.64453,4531.64453
2021-08-04 16:51:29 IDT,10868,3830.8562,50.2,33.46,0,0,0,0,431.64453,4531.64453
2021-08-04 16:51:51 IDT,10869,3831.29736,50.3,33.44,0,0,0,0,431.64453,4531.64453
2021-08-04 16:52:13 IDT,10870,3823.83936,50.3,33.42,0,0,0,0,431.64453,4531.64453
2021-08-04 16:52:34 IDT,10871,3831.33643,50.3,33.39,0,0,0,0,431.64453,4531.64453
2021-08-04 16:52:56 IDT,10872,3835.70728,50.2,33.39,0,0,0,0,431.64453,4531.64453
2021-08-04 16:53:18 IDT,10873,3826.5835,50.2,33.41,0,0,0,0,431.64453,4531.64453
2021-08-04 16:53:41 IDT,10874,3830.07227,50.3,33.37,0,0,0,0,431.64453,4531.64453
2021-08-04 16:54:03 IDT,10875,3837.36353,50.2,33.36,0,0,0,0,431.64453,4531.64453
2021-08-04 16:54:25 IDT,10876,3830.93457,50.2,33.34,0,0,0,0,431.64453,4531.64453
2021-08-04 16:54:47 IDT,10877,3826.26001,50.2,33.34,0,0,0,0,431.64453,4531.64453
2021-08-04 16:55:09 IDT,10878,3821.71289,50.2,33.29,0,0,0,0,431.64453,4531.64453
2021-08-04 16:55:31 IDT,10879,3824.42749,50.2,33.33,0,0,0,0,431.64453,4531.64453
2021-08-04 16:55:53 IDT,10880,3822.82031,50.3,33.3,0,0,0,0,431.64453,4531.64453
2021-08-04 16:56:15 IDT,10881,3829.396,50.2,33.27,0,0,0,0,431.64453,4531.64453
2021-08-04 16:56:36 IDT,10882,3823.79053,50.2,33.26,0,0,0,0,431.64453,4531.64453
2021-08-04 16:56:58 IDT,10883,3822.19312,50.2,33.29,0,0,0,0,431.64453,4531.64453
2021-08-04 16:57:20 IDT,10884,3823.48657,50.2,33.26,0,0,0,0,431.64453,4531.64453
2021-08-04 16:57:42 IDT,10885,3832.07153,50.2,33.21,0,0,0,0,431.64453,4531.64453
2021-08-04 16:58:04 IDT,10886,3824.80957,50.2,33.26,0,0,0,0,431.64453,4531.64453
2021-08-04 16:58:26 IDT,10887,3833.48267,50.2,33.21,0,0,0,0,431.64453,4531.64453
2021-08-04 16:58:48 IDT,10888,3844.60571,50.2,33.23,0,0,0,0,431.64453,4531.64453
2021-08-04 16:59:10 IDT,10889,3836.14819,50.2,33.24,0,0,0,0,431.64453,4531.64453
2021-08-04 16:59:32 IDT,10890,3836.33447,50.2,33.21,0,0,0,0,431.64453,4531.64453
2021-08-04 16:59:53 IDT,10891,3841.0188,50.2,33.19,0,0,0,0,431.64453,4531.64453
2021-08-04 17:00:16 IDT,10892,3840.30347,50.2,33.2,0,0,0,0,431.64453,4531.64453
2021-08-04 17:00:38 IDT,10893,3831.10132,50.2,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:01:00 IDT,10894,3830.61133,50.1,33.21,0,0,0,0,431.64453,4531.64453
2021-08-04 17:01:22 IDT,10895,3832.1106,50.2,33.17,0,0,0,0,431.64453,4531.64453
2021-08-04 17:01:43 IDT,10896,3830.23877,50.3,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:02:05 IDT,10897,3821.46777,50.2,33.2,0,0,0,0,431.64453,4531.64453
2021-08-04 17:02:27 IDT,10898,3832.20874,50.2,33.16,0,0,0,0,431.64453,4531.64453
2021-08-04 17:02:49 IDT,10899,3832.53198,50.2,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:03:11 IDT,10900,3827.08325,50.2,33.19,0,0,0,0,431.64453,4531.64453
2021-08-04 17:03:33 IDT,10901,3829.04321,50.2,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:03:54 IDT,10902,3822.35962,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:04:16 IDT,10903,3830.29761,50.2,33.14,0,0,0,0,431.64453,4531.64453
2021-08-04 17:04:38 IDT,10904,3830.46436,50.2,33.14,0,0,0,0,431.64453,4531.64453
2021-08-04 17:05:00 IDT,10905,3824.98608,50.2,33.13,0,0,0,0,431.64453,4531.64453
2021-08-04 17:05:22 IDT,10906,3816.92065,50.2,33.14,0,0,0,0,431.64453,4531.64453
2021-08-04 17:05:43 IDT,10907,3800.53516,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:06:05 IDT,10908,3817.03833,50.2,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:06:27 IDT,10909,3825.14282,50.2,33.13,0,0,0,0,431.64453,4531.64453
2021-08-04 17:06:49 IDT,10910,3822.84961,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:07:11 IDT,10911,3812.47144,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:07:33 IDT,10912,3820.00757,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:07:55 IDT,10913,3821.90894,50.2,33.17,0,0,0,0,431.64453,4531.64453
2021-08-04 17:08:16 IDT,10914,3814.10815,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:08:38 IDT,10915,3824.72144,50.2,33.18,0,0,0,0,431.64453,4531.64453
2021-08-04 17:09:01 IDT,10916,3828.45532,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:09:22 IDT,10917,3829.90576,50.2,33.15,0,0,0,0,431.64453,4531.64453
2021-08-04 17:09:44 IDT,10918,3819.10596,50.2,33.12,0,0,0,0,431.64453,4531.64453
2021-08-04 17:10:07 IDT,10919,3827.22046,50.2,33.11,0,0,0,0,431.64453,4531.64453
2021-08-04 17:10:29 IDT,10920,3826.57373,50.2,33.13,0,0,0,0,431.64453,4531.64453
2021-08-04 17:10:51 IDT,10921,3830.25854,50.2,33.13,0,0,0,0,431.64453,4531.64453
2021-08-04 17:11:13 IDT,10922,3832.52222,50.2,33.12,0,0,0,0,431.64453,4531.64453
2021-08-04 17:11:35 IDT,10923,3826.11304,50.2,33.09,0,0,0,0,431.64453,4531.64453
2021-08-04 17:11:56 IDT,10924,3835.14868,50.2,33.11,0,0,0,0,431.64453,4531.64453
2021-08-04 17:12:18 IDT,10925,3823.47681,50.2,33.1,0,0,0,0,431.64453,4531.64453
2021-08-04 17:12:40 IDT,10926,3840.14673,50.2,33.1,0,0,0,0,431.64453,4531.64453
2021-08-04 17:13:02 IDT,10927,3826.00537,50.2,33.07,0,0,0,0,431.64453,4531.64453
2021-08-04 17:13:24 IDT,10928,3829.68018,50.2,33.09,0,0,0,0,431.64453,4531.64453
2021-08-04 17:13:45 IDT,10929,3825.49561,50.2,33.09,0,0,0,0,431.64453,4531.64453
2021-08-04 17:14:07 IDT,10930,3820.43896,50.2,33.09,0,0,0,0,431.64453,4531.64453
2021-08-04 17:14:29 IDT,10931,3832.44385,50.2,33.05,0,0,0,0,431.64453,4531.64453
2021-08-04 17:14:51 IDT,10932,3836.05029,50.2,33.04,0,0,0,0,431.64453,4531.64453
2021-08-04 17:15:13 IDT,10933,3812.92236,50.2,33.04,0,0,0,0,431.64453,4531.64453
2021-08-04 17:15:35 IDT,10934,3805.42529,50.2,33.02,0,0,0,0,431.64453,4531.64453
2021-08-04 17:15:56 IDT,10935,3813.94141,50.2,33.01,0,0,0,0,431.64453,4531.64453
2021-08-04 17:16:18 IDT,10936,3817.82227,50.1,33.03,0,0,0,0,431.64453,4531.64453
2021-08-04 17:16:40 IDT,10937,3813.65723,50.2,33.01,0,0,0,0,431.64453,4531.64453
2021-08-04 17:17:02 IDT,10938,3829.27856,50.1,33.02,0,0,0,0,431.64453,4531.64453
2021-08-04 17:17:24 IDT,10939,3810.79565,50.2,33.03,0,0,0,0,431.64453,4531.64453
2021-08-04 17:17:46 IDT,10940,3814.61768,50.2,33.06,0,0,0,0,431.64453,4531.64453
2021-08-04 17:18:07 IDT,10941,3809.93335,50.2,33.04,0,0,0,0,431.64453,4531.64453
2021-08-04 17:18:29 IDT,10942,3810.3938,50.1,33.04,0,0,0,0,431.64453,4531.64453
2021-08-04 17:18:51 IDT,10943,3823.80029,50.2,33.06,0,0,0,0,431.64453,4531.64453
2021-08-04 17:19:13 IDT,10944,3813.92187,50.2,33.04,0,0,0,0,431.64453,4531.64453
2021-08-04 17:19:35 IDT,10945,3808.36523,50.2,33.06,0,0,0,0,431.64453,4531.64453
2021-08-04 17:19:57 IDT,10946,3807.00317,50.1,33.05,0,0,0,0,431.64453,4531.64453
2021-08-04 17:20:19 IDT,10947,3821.49731,50.2,33.03,0,0,0,0,431.64453,4531.64453
2021-08-04 17:20:40 IDT,10948,3818.69434,50.2,33.05,0,0,0,0,431.64453,4531.64453
2021-08-04 17:21:02 IDT,10949,3818.71411,50.1,33.06,0,0,0,0,431.64453,4531.64453
2021-08-04 17:21:24 IDT,10950,3813.45142,50.1,33.02,0,0,0,0,431.64453,4531.64453
2021-08-04 17:21:46 IDT,10951,3812.43237,50.1,33.02,0,0,0,0,431.64453,4531.64453
2021-08-04 17:22:08 IDT,10952,3818.99829,50.2,33.01,0,0,0,0,431.64453,4531.64453
2021-08-04 17:22:30 IDT,10953,3827.79858,50.1,33,0,0,0,0,431.64453,4531.64453
2021-08-04 17:22:51 IDT,10954,3823.60425,50.1,32.99,0,0,0,0,431.64453,4531.64453
2021-08-04 17:23:13 IDT,10955,3814.62744,50.1,32.99,0,0,0,0,431.64453,4531.64453
2021-08-04 17:23:35 IDT,10956,3822.77124,50.1,32.98,0,0,0,0,431.64453,4531.64453
2021-08-04 17:23:57 IDT,10957,3819.34131,50.1,32.97,0,0,0,0,431.64453,4531.64453
2021-08-04 17:24:19 IDT,10958,3819.11597,50.2,32.99,0,0,0,0,431.64453,4531.64453
2021-08-04 17:24:41 IDT,10959,3817.82227,50.1,32.96,0,0,0,0,431.64453,4531.64453
2021-08-04 17:25:02 IDT,10960,3826.09351,50.2,32.97,0,0,0,0,431.64453,4531.64453
2021-08-04 17:25:24 IDT,10961,3824.12354,50.1,32.94,0,0,0,0,431.64453,4531.64453
2021-08-04 17:25:46 IDT,10962,3818.07715,50.1,32.93,0,0,0,0,431.64453,4531.64453
2021-08-04 17:26:08 IDT,10963,3819.302,50.1,32.95,0,0,0,0,431.64453,4531.64453
2021-08-04 17:26:31 IDT,10964,3797.65381,50.1,32.92,0,0,0,0,431.64453,4531.64453
2021-08-04 17:26:53 IDT,10965,3796.37988,50.1,32.93,0,0,0,0,431.64453,4531.64453
2021-08-04 17:27:15 IDT,10966,3787.37354,50.1,32.91,0,0,0,0,431.64453,4531.64453
2021-08-04 17:27:37 IDT,10967,3775.33936,50.1,32.92,0,0,0,0,431.64453,4531.64453
2021-08-04 17:27:58 IDT,10968,3780.06274,50.1,32.92,0,0,0,0,431.64453,4531.64453
2021-08-04 17:28:20 IDT,10969,3782.25806,50.1,32.9,0,0,0,0,431.64453,4531.64453
2021-08-04 17:28:44 IDT,10970,3780.5332,50.1,32.87,0,0,0,0,431.64453,4531.64453
2021-08-04 17:29:05 IDT,10971,3775.36865,50.1,32.9,0,0,0,0,431.64453,4531.64453
2021-08-04 17:29:27 IDT,10972,3768.9104,50.1,32.87,0,0,0,0,431.64453,4531.64453
2021-08-04 17:29:49 IDT,10973,3768.82227,50.1,32.88,0,0,0,0,431.64453,4531.64453
2021-08-04 17:30:11 IDT,10974,3775.01587,50.1,32.87,0,0,0,0,431.64453,4531.64453
2021-08-04 17:30:33 IDT,10975,3788.32422,50.1,32.88,0,0,0,0,431.64453,4531.64453
2021-08-04 17:30:55 IDT,10976,3790.16675,50.1,32.87,0,0,0,0,431.64453,4531.64453
2021-08-04 17:31:17 IDT,10977,3772.99707,50.1,32.85,0,0,0,0,431.64453,4531.64453
2021-08-04 17:31:39 IDT,10978,3756.18994,50.1,32.88,0,0,0,0,431.64453,4531.64453
2021-08-04 17:32:01 IDT,10979,3764.45142,50.1,32.85,0,0,0,0,431.64453,4531.64453
2021-08-04 17:32:23 IDT,10980,3762.21704,50.1,32.88,0,0,0,0,431.64453,4531.64453
2021-08-04 17:32:45 IDT,10981,3737.78564,50.1,32.88,0,0,0,0,431.64453,4531.64453
2021-08-04 17:33:07 IDT,10982,3748.67334,50.1,32.82,0,0,0,0,431.64453,4531.64453
2021-08-04 17:33:29 IDT,10983,3773.5459,50.1,32.85,0,0,0,0,431.64453,4531.64453
2021-08-04 17:33:51 IDT,10984,3753.49512,50.1,32.85,0,0,0,0,431.64453,4531.64453
2021-08-04 17:34:13 IDT,10985,3754.02417,50.1,32.87,0,0,0,0,431.64453,4531.64453
2021-08-04 17:34:34 IDT,10986,3747.86987,50.1,32.84,0,0,0,0,431.64453,4531.64453
2021-08-04 17:34:56 IDT,10987,3749.27124,50.1,32.84,0,0,0,0,431.64453,4531.64453
2021-08-04 17:35:18 IDT,10988,3753.25,50.1,32.81,0,0,0,0,431.64453,4531.64453
2021-08-04 17:35:40 IDT,10989,3751.00586,50.1,32.8,0,0,0,0,431.64453,4531.64453
2021-08-04 17:36:02 IDT,10990,3777.08374,50.1,32.81,0,0,0,0,431.64453,4531.64453
2021-08-04 17:36:24 IDT,10991,3775.93701,50.1,32.82,0,0,0,0,431.64453,4531.64453
2021-08-04 17:36:45 IDT,10992,3754.79834,50.1,32.79,0,0,0,0,431.64453,4531.64453
2021-08-04 17:37:07 IDT,10993,3762.40332,50.1,32.77,0,0,0,0,431.64453,4531.64453
2021-08-04 17:37:29 IDT,10994,3751.55469,50.1,32.79,0,0,0,0,431.64453,4531.64453
2021-08-04 17:37:51 IDT,10995,3767.84229,50.1,32.75,0,0,0,0,431.64453,4531.64453
2021-08-04 17:38:12 IDT,10996,3772.39917,50.1,32.79,0,0,0,0,431.64453,4531.64453
2021-08-04 17:38:34 IDT,10997,3795.78198,50.1,32.75,0,0,0,0,431.64453,4531.64453
2021-08-04 17:38:56 IDT,10998,3821.2229,50.1,32.74,0,0,0,0,431.64453,4531.64453
2021-08-04 17:39:18 IDT,10999,3804.9646,50,32.73,0,0,0,0,431.64453,4531.64453
2021-08-04 17:39:40 IDT,11000,3811.73657,50.1,32.74,0,0,0,0,431.64453,4531.64453
2021-08-04 17:40:01 IDT,11001,3822.81055,50.1,32.71,0,0,0,0,431.64453,4531.64453
2021-08-04 17:40:23 IDT,11002,3811.00146,50,32.69,0,0,0,0,431.64453,4531.64453
2021-08-04 17:40:46 IDT,11003,3813.52002,50.1,32.71,0,0,0,0,431.64453,4531.64453
2021-08-04 17:41:10 IDT,11004,3790.99976,50.1,32.68,0,0,0,0,431.64453,4531.64453
2021-08-04 17:41:32 IDT,11005,3798.87891,50.1,32.69,0,0,0,0,431.64453,4531.64453
2021-08-04 17:41:54 IDT,11006,3801.73071,50.1,32.68,0,0,0,0,431.64453,4531.64453
2021-08-04 17:42:15 IDT,11007,3796.27197,50,32.66,0,0,0,0,431.64453,4531.64453
2021-08-04 17:42:37 IDT,11008,3802.73999,50.1,32.7,0,0,0,0,431.64453,4531.64453
2021-08-04 17:43:01 IDT,11009,3810.45264,50,32.67,0,0,0,0,431.64453,4531.64453
2021-08-04 17:43:23 IDT,11010,3781.38574,50.1,32.67,0,0,0,0,431.64453,4531.64453
2021-08-04 17:43:44 IDT,11011,3793.15576,50.1,32.67,0,0,0,0,431.64453,4531.64453
2021-08-04 17:44:06 IDT,11012,3808.86499,50.1,32.63,0,0,0,0,431.64453,4531.64453
2021-08-04 17:44:28 IDT,11013,3799.42773,50,32.68,0,0,0,0,431.64453,4531.64453
2021-08-04 17:44:50 IDT,11014,3800.28027,50.1,32.64,0,0,0,0,431.64453,4531.64453
2021-08-04 17:45:11 IDT,11015,3803.85718,50.1,32.65,0,0,0,0,431.64453,4531.64453
2021-08-04 17:45:33 IDT,11016,3791.56812,50.1,32.64,0,0,0,0,431.64453,4531.64453
2021-08-04 17:45:55 IDT,11017,3782.15015,50.1,32.62,0,0,0,0,431.64453,4531.64453
2021-08-04 17:46:17 IDT,11018,3775.33936,50.1,32.62,0,0,0,0,431.64453,4531.64453
2021-08-04 17:46:39 IDT,11019,3806.61108,50,32.61,0,0,0,0,431.64453,4531.64453
2021-08-04 17:47:01 IDT,11020,3788.39282,50.1,32.61,0,0,0,0,431.64453,4531.64453
2021-08-04 17:47:22 IDT,11021,3788.75537,50.1,32.61,0,0,0,0,431.64453,4531.64453
2021-08-04 17:47:44 IDT,11022,3802.25977,50.1,32.59,0,0,0,0,431.64453,4531.64453
2021-08-04 17:48:06 IDT,11023,3805.01367,50.1,32.59,0,0,0,0,431.64453,4531.64453
2021-08-04 17:48:28 IDT,11024,3789.96094,50,32.58,0,0,0,0,431.64453,4531.64453
2021-08-04 17:48:51 IDT,11025,3788.09888,50,32.61,0,0,0,0,431.64453,4531.64453
2021-08-04 17:49:13 IDT,11026,3791.77393,50,32.55,0,0,0,0,431.64453,4531.64453
2021-08-04 17:49:35 IDT,11027,3814.24536,50,32.58,0,0,0,0,431.64453,4531.64453
2021-08-04 17:49:57 IDT,11028,3813.53955,50,32.58,0,0,0,0,431.64453,4531.64453
2021-08-04 17:50:18 IDT,11029,3822.30078,50.1,32.56,0,0,0,0,431.64453,4531.64453
2021-08-04 17:50:40 IDT,11030,3835.70728,50.1,32.53,0,0,0,0,431.64453,4531.64453
2021-08-04 17:51:02 IDT,11031,3836.354,50,32.55,0,0,0,0,431.64453,4531.64453
2021-08-04 17:51:24 IDT,11032,3844.96826,50,32.51,0,0,0,0,431.64453,4531.64453
2021-08-04 17:51:46 IDT,11033,3831.32666,50,32.52,0,0,0,0,431.64453,4531.64453
2021-08-04 17:52:07 IDT,11034,3840.45044,50.1,32.51,0,0,0,0,431.64453,4531.64453
2021-08-04 17:52:29 IDT,11035,3842.10669,50.1,32.53,0,0,0,0,431.64453,4531.64453
2021-08-04 17:52:52 IDT,11036,3821.17383,50,32.52,0,0,0,0,431.64453,4531.64453
2021-08-04 17:53:14 IDT,11037,3836.74609,50,32.5,0,0,0,0,431.64453,4531.64453
2021-08-04 17:53:35 IDT,11038,3813.7749,50,32.49,0,0,0,0,431.64453,4531.64453
2021-08-04 17:53:57 IDT,11039,3811.55029,50,32.47,0,0,0,0,431.64453,4531.64453
2021-08-04 17:54:19 IDT,11040,3806.16016,50,32.45,0,0,0,0,431.64453,4531.64453
2021-08-04 17:54:41 IDT,11041,3810.43311,50,32.47,0,0,0,0,431.64453,4531.64453
2021-08-04 17:55:03 IDT,11042,3815.62695,50,32.44,0,0,0,0,431.64453,4531.64453
2021-08-04 17:55:24 IDT,11043,3815.70557,50.1,32.47,0,0,0,0,431.64453,4531.64453
2021-08-04 17:55:46 IDT,11044,3822.22241,50,32.42,0,0,0,0,431.64453,4531.64453
2021-08-04 17:56:08 IDT,11045,3809.43335,50,32.44,0,0,0,0,431.64453,4531.64453
2021-08-04 17:56:30 IDT,11046,3815.25464,50,32.47,0,0,0,0,431.64453,4531.64453
2021-08-04 17:56:52 IDT,11047,3800.67236,50,32.46,0,0,0,0,431.64453,4531.64453
2021-08-04 17:57:14 IDT,11048,3807.6792,50.1,32.46,0,0,0,0,431.64453,4531.64453
2021-08-04 17:57:36 IDT,11049,3794.79224,50,32.44,0,0,0,0,431.64453,4531.64453
2021-08-04 17:57:57 IDT,11050,3821.01709,50,32.45,0,0,0,0,431.64453,4531.64453
2021-08-04 17:58:19 IDT,11051,3822.60474,50.1,32.44,0,0,0,0,431.64453,4531.64453
2021-08-04 17:58:41 IDT,11052,3817.56738,50,32.47,0,0,0,0,431.64453,4531.64453
2021-08-04 17:59:03 IDT,11053,3839.48999,50,32.45,0,0,0,0,431.64453,4531.64453
2021-08-04 17:59:24 IDT,11054,3827.81836,50,32.45,0,0,0,0,431.64453,4531.64453
2021-08-04 17:59:46 IDT,11055,3835.61914,50,32.42,0,0,0,0,431.64453,4531.64453
2021-08-04 18:00:08 IDT,11056,3818.93945,50,32.43,0,0,0,0,431.64453,4531.64453
2021-08-04 18:00:30 IDT,11057,3814.42163,50.1,32.42,0,0,0,0,431.64453,4531.64453
2021-08-04 18:00:52 IDT,11058,3815.46045,50.1,32.42,0,0,0,0,431.64453,4531.64453
2021-08-04 18:01:14 IDT,11059,3812.57935,50,32.41,0,0,0,0,431.64453,4531.64453
2021-08-04 18:01:36 IDT,11060,3796.41895,50,32.41,0,0,0,0,431.64453,4531.64453
2021-08-04 18:01:58 IDT,11061,3794.74316,50,32.39,0,0,0,0,431.64453,4531.64453
2021-08-04 18:02:19 IDT,11062,3797.13452,50,32.37,0,0,0,0,431.64453,4531.64453
2021-08-04 18:02:41 IDT,11063,3798.50635,50.1,32.39,0,0,0,0,431.64453,4531.64453
2021-08-04 18:03:03 IDT,11064,3798.06543,50,32.38,0,0,0,0,431.64453,4531.64453
2021-08-04 18:03:25 IDT,11065,3792.86157,50,32.37,0,0,0,0,431.64453,4531.64453
2021-08-04 18:03:47 IDT,11066,3795.41943,50,32.34,0,0,0,0,431.64453,4531.64453
2021-08-04 18:04:09 IDT,11067,3794.01807,50,32.34,0,0,0,0,431.64453,4531.64453
2021-08-04 18:04:30 IDT,11068,3799.92749,50,32.34,0,0,0,0,431.64453,4531.64453
2021-08-04 18:04:54 IDT,11069,3799.89795,50,32.3,0,0,0,0,431.64453,4531.64453
2021-08-04 18:05:16 IDT,11070,3796.0271,50,32.31,0,0,0,0,431.64453,4531.64453
2021-08-04 18:05:37 IDT,11071,3801.10352,50,32.32,0,0,0,0,431.64453,4531.64453
2021-08-04 18:05:59 IDT,11072,3805.5625,50,32.27,0,0,0,0,431.64453,4531.64453
2021-08-04 18:06:21 IDT,11073,3801.80908,50,32.25,0,0,0,0,431.64453,4531.64453
2021-08-04 18:06:43 IDT,11074,3789.87256,50,32.28,0,0,0,0,431.64453,4531.64453
2021-08-04 18:07:05 IDT,11075,3777.60303,50,32.26,0,0,0,0,431.64453,4531.64453
2021-08-04 18:07:27 IDT,11076,3779.09277,50,32.24,0,0,0,0,431.64453,4531.64453
2021-08-04 18:07:49 IDT,11077,3776.54468,50,32.22,0,0,0,0,431.64453,4531.64453
2021-08-04 18:08:11 IDT,11078,3761.80542,50,32.19,0,0,0,0,431.64453,4531.64453
2021-08-04 18:08:33 IDT,11079,3774.83936,50,32.2,0,0,0,0,431.64453,4531.64453
2021-08-04 18:08:55 IDT,11080,3770.95874,50,32.15,0,0,0,0,431.64453,4531.64453
2021-08-04 18:09:17 IDT,11081,3776.70142,50,32.17,0,0,0,0,431.64453,4531.64453
2021-08-04 18:09:39 IDT,11082,3790.33325,50,32.17,0,0,0,0,431.64453,4531.64453
2021-08-04 18:10:01 IDT,11083,3806.77759,50,32.14,0,0,0,0,431.64453,4531.64453
2021-08-04 18:10:22 IDT,11084,3795.84082,50,32.13,0,0,0,0,431.64453,4531.64453
2021-08-04 18:10:44 IDT,11085,3798.18311,50,32.12,0,0,0,0,431.64453,4531.64453
2021-08-04 18:11:06 IDT,11086,3807.04224,50,32.1,0,0,0,0,431.64453,4531.64453
2021-08-04 18:11:28 IDT,11087,3790.40186,50,32.08,0,0,0,0,431.64453,4531.64453
2021-08-04 18:11:50 IDT,11088,3791.21533,50,32.07,0,0,0,0,431.64453,4531.64453
2021-08-04 18:12:12 IDT,11089,3789.82373,50,32.04,0,0,0,0,431.64453,4531.64453
2021-08-04 18:12:34 IDT,11090,3782.97339,50,32.06,0,0,0,0,431.64453,4531.64453
2021-08-04 18:12:57 IDT,11091,3797.05615,50,32.04,0,0,0,0,431.64453,4531.64453
2021-08-04 18:13:18 IDT,11092,3789.99023,50,32.02,0,0,0,0,431.64453,4531.64453
2021-08-04 18:13:40 IDT,11093,3787.90283,49.9,32.04,0,0,0,0,431.64453,4531.64453
2021-08-04 18:14:02 IDT,11094,3783.42432,50,32.01,0,0,0,0,431.64453,4531.64453
2021-08-04 18:14:24 IDT,11095,3785.09033,50,32.04,0,0,0,0,431.64453,4531.64453
2021-08-04 18:14:46 IDT,11096,3784.51196,50,32,0,0,0,0,431.64453,4531.64453
2021-08-04 18:15:08 IDT,11097,3777.06396,50,32.02,0,0,0,0,431.64453,4531.64453
2021-08-04 18:15:30 IDT,11098,3779.60229,50,32.01,0,0,0,0,431.64453,4531.64453
2021-08-04 18:15:52 IDT,11099,3777.64233,50,31.97,0,0,0,0,431.64453,4531.64453
2021-08-04 18:16:13 IDT,11100,3780.42554,50,31.98,0,0,0,0,431.64453,4531.64453
2021-08-04 18:16:35 IDT,11101,3788.69653,50,31.95,0,0,0,0,431.64453,4531.64453
2021-08-04 18:16:57 IDT,11102,3793.70435,50,31.95,0,0,0,0,431.64453,4531.64453
2021-08-04 18:17:19 IDT,11103,3761.11938,50,31.97,0,0,0,0,431.64453,4531.64453
2021-08-04 18:17:40 IDT,11104,3787.06006,50,31.96,0,0,0,0,431.64453,4531.64453
2021-08-04 18:18:02 IDT,11105,3778.68115,50,31.93,0,0,0,0,431.64453,4531.64453
2021-08-04 18:18:24 IDT,11106,3785.41357,50,31.97,0,0,0,0,431.64453,4531.64453
2021-08-04 18:18:46 IDT,11107,3787.39331,50,31.93,0,0,0,0,431.64453,4531.64453
2021-08-04 18:19:08 IDT,11108,3780.76855,50,31.93,0,0,0,0,431.64453,4531.64453
2021-08-04 18:19:30 IDT,11109,3787.86377,50,31.96,0,0,0,0,431.64453,4531.64453
2021-08-04 18:19:51 IDT,11110,3792.55786,50,31.94,0,0,0,0,431.64453,4531.64453
2021-08-04 18:20:13 IDT,11111,3785.00195,50,31.91,0,0,0,0,431.64453,4531.64453
2021-08-04 18:20:35 IDT,11112,3797.49707,50,31.93,0,0,0,0,431.64453,4531.64453
